,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
365,5040050,25752772,Entire home/apt,,RIDEAU-ROCKCLIFFE,7,3.0,6,2.0,1.0,119.0,3.0,45.441358,-75.639307,2016-05-17 00:02:48.726432
366,5040403,25752772,Entire home/apt,,RIDEAU-ROCKCLIFFE,0,,6,2.0,1.0,119.0,3.0,45.442436,-75.639661,2016-05-16 22:57:25.800461
367,5051573,25752772,Entire home/apt,,RIDEAU-ROCKCLIFFE,0,,6,2.0,1.0,119.0,3.0,45.442458,-75.641877,2016-05-16 22:58:50.934811
368,5051616,25752772,Entire home/apt,,RIDEAU-ROCKCLIFFE,2,,6,2.0,1.0,119.0,3.0,45.442734,-75.641795,2016-05-16 22:38:18.667211
369,5051654,25752772,Entire home/apt,,CAPITAL,4,4.0,4,1.0,1.0,96.0,3.0,45.379477,-75.670468,2016-05-16 23:24:28.869719
370,5051686,25752772,Entire home/apt,,CAPITAL,5,2.5,6,2.0,1.0,107.0,3.0,45.381424,-75.671115,2016-05-17 00:06:36.954498
371,5055797,25752772,Entire home/apt,,BAY,4,3.5,6,2.0,1.0,107.0,3.0,45.373628,-75.773746,2016-05-16 22:39:38.058697
372,5055886,25539385,Entire home/apt,,CAPITAL,61,4.5,4,1.0,1.0,83.0,2.0,45.400482,-75.686296,2016-05-16 23:36:58.412785
373,5055935,25752772,Entire home/apt,,COLLEGE,6,3.5,5,2.0,1.0,107.0,3.0,45.357465,-75.749742,2016-05-16 22:51:48.036764
374,5056038,25752772,Entire home/apt,,COLLEGE,1,,6,1.0,1.0,108.0,3.0,45.356501,-75.75148,2016-05-16 22:35:09.262635
375,5056758,25752772,Entire home/apt,,COLLEGE,8,3.5,6,2.0,1.0,107.0,3.0,45.358309,-75.749445,2016-05-16 22:50:27.874621
376,5056858,25752772,Entire home/apt,,COLLEGE,1,,6,2.0,1.0,107.0,3.0,45.356209,-75.749922,2016-05-16 23:36:46.816789
377,5056964,25752772,Entire home/apt,,COLLEGE,2,,4,1.0,1.0,108.0,3.0,45.357428,-75.749305,2016-05-16 23:35:53.560837
378,5058364,2824379,Entire home/apt,,KITCHISSIPPI,71,5.0,4,2.0,1.0,89.0,2.0,45.397602,-75.712738,2016-05-16 22:30:45.358513
379,5075009,19297741,Entire home/apt,,SOMERSET,11,5.0,4,1.0,1.0,96.0,14.0,45.416578,-75.703486,2016-05-17 00:15:40.584337
380,5077069,3302556,Entire home/apt,,RIDEAU-VANIER,65,5.0,2,1.0,1.0,83.0,2.0,45.429988,-75.689243,2016-05-16 23:49:33.818308
381,5078283,26225566,Entire home/apt,,KANATA SOUTH,24,5.0,6,3.0,,88.0,4.0,45.279905,-75.845031,2016-05-16 22:35:57.408627
382,5093550,25752772,Entire home/apt,,RIDEAU-VANIER,8,4.5,4,1.0,1.0,49.0,3.0,45.427998,-75.679301,2016-05-16 22:45:07.288582
383,5093682,25752772,Entire home/apt,,RIDEAU-VANIER,12,4.0,4,1.0,1.0,108.0,3.0,45.427571,-75.679163,2016-05-16 22:30:33.268975
384,5093779,25752772,Entire home/apt,,RIDEAU-VANIER,0,,2,0.0,1.0,95.0,3.0,45.426487,-75.681019,2016-05-16 22:41:38.196748
385,5093940,25752772,Entire home/apt,,RIDEAU-VANIER,5,4.0,2,0.0,1.0,95.0,3.0,45.426035,-75.679144,2016-05-16 22:43:10.217762
386,5094003,25752772,Entire home/apt,,RIDEAU-VANIER,10,4.0,2,0.0,1.0,95.0,3.0,45.425899,-75.679091,2016-05-16 23:09:37.816442
387,5094075,25752772,Entire home/apt,,RIDEAU-VANIER,2,,2,0.0,1.0,95.0,3.0,45.425994,-75.681096,2016-05-16 22:43:18.626647
388,5094132,25752772,Entire home/apt,,RIDEAU-VANIER,3,4.5,4,2.0,1.0,119.0,3.0,45.42771,-75.679121,2016-05-17 00:06:11.930382
389,5094177,25752772,Entire home/apt,,RIDEAU-VANIER,4,3.0,4,1.0,1.0,108.0,3.0,45.426368,-75.679223,2016-05-16 23:04:15.420952
390,5094233,25752772,Entire home/apt,,RIDEAU-VANIER,13,4.0,6,2.0,1.0,119.0,3.0,45.426449,-75.679184,2016-05-16 23:08:14.286028
391,5094599,25752772,Entire home/apt,,BAY,4,4.5,8,3.0,2.0,132.0,3.0,45.35508,-75.793193,2016-05-16 22:33:10.671015
392,5094657,25752772,Entire home/apt,,BAY,2,,8,3.0,2.0,132.0,3.0,45.356005,-75.794058,2016-05-16 23:27:57.063006
393,5094702,25752772,Entire home/apt,,BAY,2,,8,3.0,2.0,69.0,3.0,45.356044,-75.79257,2016-05-17 00:05:48.712636
394,5094752,25752772,Entire home/apt,,BAY,6,3.5,8,3.0,2.0,132.0,3.0,45.368902,-75.771916,2016-05-16 23:03:28.977350
395,5094838,25752772,Entire home/apt,,BAY,0,,4,1.0,1.0,96.0,3.0,45.36753,-75.771696,2016-05-16 22:48:43.009470
396,5094883,25752772,Entire home/apt,,BAY,1,,4,1.0,1.0,96.0,3.0,45.366893,-75.772759,2016-05-16 22:41:21.394610
397,5094943,25752772,Entire home/apt,,GLOUCESTER-SOUTHGATE,0,,4,1.0,1.0,104.0,3.0,45.384408,-75.626199,2016-05-16 23:35:28.108969
398,5094984,25752772,Entire home/apt,,ALTA VISTA,2,,4,1.0,1.0,96.0,3.0,45.386229,-75.626219,2016-05-16 22:47:58.882712
399,5095026,25752772,Entire home/apt,,GLOUCESTER-SOUTHGATE,4,4.0,6,2.0,1.0,115.0,3.0,45.384309,-75.627519,2016-05-16 22:40:58.564563
400,5095068,25752772,Entire home/apt,,ALTA VISTA,4,5.0,6,2.0,1.0,79.0,3.0,45.385727,-75.62747,2016-05-16 23:08:47.908811
401,5095283,25752772,Entire home/apt,,BAY,0,,2,0.0,1.0,95.0,3.0,45.364102,-75.782849,2016-05-16 22:59:23.060661
402,5095334,25752772,Entire home/apt,,BAY,1,,4,1.0,1.0,61.0,3.0,45.364794,-75.781893,2016-05-17 00:01:36.574679
403,5095365,25752772,Entire home/apt,,BAY,2,,4,1.0,1.0,108.0,1.0,45.366168,-75.782651,2016-05-16 22:58:47.444550
404,5095407,25752772,Entire home/apt,,BAY,2,,4,1.0,1.0,108.0,3.0,45.364629,-75.782171,2016-05-16 23:55:43.634570
405,5095441,25752772,Entire home/apt,,BAY,1,,6,2.0,1.0,119.0,3.0,45.365816,-75.782804,2016-05-17 00:11:43.934063
406,5095475,25752772,Entire home/apt,,BAY,5,4.0,6,2.0,1.0,119.0,3.0,45.364439,-75.781159,2016-05-16 22:45:14.730533
407,5095510,25752772,Entire home/apt,,BAY,3,3.5,6,2.0,1.0,79.0,3.0,45.366337,-75.781354,2016-05-16 23:47:35.538914
408,5095533,25752772,Entire home/apt,,BAY,1,,6,2.0,1.0,119.0,3.0,45.366155,-75.781163,2016-05-16 23:09:23.929469
409,5113025,26418497,Entire home/apt,,SOMERSET,27,5.0,4,1.0,1.0,80.0,2.0,45.41454,-75.7038,2016-05-16 23:57:32.783224
410,5116574,26439007,Entire home/apt,,RIDEAU-VANIER,26,5.0,3,1.0,1.0,106.0,2.0,45.426592,-75.687754,2016-05-16 23:15:13.684715
411,5117160,26444850,Private room,,KITCHISSIPPI,3,5.0,2,1.0,2.0,47.0,2.0,45.38033,-75.756842,2016-05-17 00:00:38.608230
412,5133532,25752772,Entire home/apt,,RIDEAU-VANIER,5,4.0,4,1.0,1.0,108.0,3.0,45.427686,-75.680958,2016-05-16 22:45:44.942605
413,5140764,4050933,Entire home/apt,,RIDEAU-VANIER,0,,16,10.0,8.0,979.0,,45.432494,-75.679402,2016-05-16 23:49:03.216492
414,5161400,22964923,Private room,,ALTA VISTA,8,5.0,2,1.0,1.0,55.0,2.0,45.40066,-75.653587,2016-05-16 22:31:10.728490
415,5161498,21701883,Entire home/apt,,SOMERSET,2,,2,1.0,1.0,60.0,2.0,45.41116,-75.701026,2016-05-16 23:19:01.224850
416,5178427,23151054,Entire home/apt,,SOMERSET,1,,4,2.0,2.0,120.0,14.0,45.417147,-75.705737,2016-05-16 22:47:35.397303
417,5195679,26877722,Entire home/apt,,RIDEAU-VANIER,2,,3,1.0,1.0,87.0,4.0,45.428645,-75.688366,2016-05-16 23:37:56.752709
418,5216533,9558592,Entire home/apt,,ALTA VISTA,14,4.5,5,5.0,2.0,69.0,3.0,45.400364,-75.630466,2016-05-16 22:44:42.662623
419,5220678,24328926,Private room,,ALTA VISTA,6,5.0,2,1.0,1.0,557.0,1.0,45.386438,-75.656837,2016-05-16 23:13:43.050705
420,5237909,789012,Entire home/apt,,RIDEAU-VANIER,6,4.5,2,0.0,1.0,79.0,3.0,45.430226,-75.6773,2016-05-16 23:49:59.764882
421,5259395,25715193,Private room,,RIDEAU-VANIER,27,4.5,1,1.0,1.0,56.0,2.0,45.431555,-75.695328,2016-05-16 23:03:34.562667
422,5271067,26914139,Private room,,RIDEAU-VANIER,0,,1,1.0,1.0,40.0,1.0,45.430981,-75.686717,2016-05-16 23:11:36.997313
423,5294973,12262481,Entire home/apt,,SOMERSET,21,4.5,2,1.0,1.0,65.0,1.0,45.414754,-75.697208,2016-05-16 23:58:23.567201
424,5304695,27474679,Entire home/apt,,RIDEAU-ROCKCLIFFE,4,4.5,2,1.0,1.0,63.0,7.0,45.446096,-75.644022,2016-05-16 23:10:46.520661
425,5310307,27509149,Private room,,CUMBERLAND,0,,2,1.0,2.0,60.0,1.0,45.457918,-75.458607,2016-05-16 22:37:12.538921
426,5326435,9995059,Entire home/apt,,KITCHISSIPPI,12,5.0,7,4.0,2.0,199.0,5.0,45.40029,-75.721837,2016-05-16 23:28:57.506854
427,5328409,22585304,Entire home/apt,,KITCHISSIPPI,43,5.0,3,0.0,1.0,79.0,2.0,45.398771,-75.734275,2016-05-17 00:03:41.463353
428,5352463,27742482,Private room,,GLOUCESTER-SOUTHGATE,9,5.0,4,1.0,2.0,29.0,3.0,45.344782,-75.636864,2016-05-16 22:35:20.585042
429,5352986,8141550,Entire home/apt,,SOMERSET,19,5.0,3,1.0,1.0,75.0,2.0,45.415717,-75.703865,2016-05-16 22:43:02.186666
430,5363811,18899218,Entire home/apt,,RIDEAU-VANIER,13,4.0,4,1.0,1.0,91.0,2.0,45.427168,-75.687235,2016-05-16 23:39:27.730793
431,5370004,27837055,Entire home/apt,,SOMERSET,0,,2,1.0,1.0,72.0,1.0,45.419089,-75.699572,2016-05-17 00:03:25.553118
432,5374352,17080010,Entire home/apt,,RIDEAU-ROCKCLIFFE,3,4.0,4,1.0,1.0,63.0,,45.441281,-75.688599,2016-05-17 00:15:22.202396
433,5375330,27866131,Private room,,RIVER,8,4.5,2,1.0,1.0,40.0,1.0,45.374179,-75.736916,2016-05-16 22:56:25.472496
434,5382303,6874241,Private room,,COLLEGE,22,4.5,1,1.0,1.0,23.0,1.0,45.361516,-75.75305,2016-05-16 23:04:22.856558
435,5387187,27926983,Entire home/apt,,SOMERSET,118,4.5,7,2.0,1.0,108.0,1.0,45.412924,-75.692245,2016-05-16 23:37:40.486670
436,5421802,26248637,Private room,,CAPITAL,12,5.0,2,1.0,1.0,44.0,2.0,45.407933,-75.693111,2016-05-16 22:31:45.490723
437,5424268,27926983,Private room,,CAPITAL,26,4.5,3,1.0,,35.0,1.0,45.403253,-75.67854,2016-05-16 22:59:20.188652
438,5431388,23967295,Private room,,RIDEAU-VANIER,11,5.0,2,1.0,1.0,92.0,1.0,45.431425,-75.69734,2016-05-16 22:55:42.290656
439,5439400,28215218,Entire home/apt,,RIDEAU-VANIER,15,4.5,4,2.0,1.0,80.0,2.0,45.435085,-75.69168,2016-05-16 22:48:57.684633
440,5440282,5573521,Private room,,RIDEAU-VANIER,0,,2,1.0,1.0,68.0,1.0,45.430795,-75.666957,2016-05-16 23:46:25.038808
441,5447822,27926983,Private room,,CAPITAL,45,4.5,3,1.0,,35.0,2.0,45.404018,-75.680155,2016-05-16 23:34:08.011047
442,5456115,28297714,Entire home/apt,,BAY,12,5.0,7,4.0,,178.0,3.0,45.365486,-75.765312,2016-05-16 23:05:40.939152
443,5458254,20260391,Entire home/apt,,SOMERSET,94,5.0,4,2.0,,80.0,2.0,45.408228,-75.712645,2016-05-16 22:56:52.124537
444,5476141,6210774,Entire home/apt,,KNOXDALE-MERIVALE,14,5.0,6,3.0,,84.0,,45.329786,-75.755156,2016-05-16 22:56:44.073316
445,5518327,3402704,Private room,,KITCHISSIPPI,2,,2,1.0,1.0,60.0,1.0,45.401682,-75.724406,2016-05-16 23:41:05.749946
446,5526813,2447573,Private room,,SOMERSET,14,4.5,2,1.0,1.0,27.0,1.0,45.408729,-75.696466,2016-05-16 23:09:47.385141
447,5538160,27275572,Entire home/apt,,SOMERSET,29,4.5,2,1.0,1.0,60.0,2.0,45.414786,-75.686366,2016-05-16 23:28:41.718869
448,5549033,21012675,Private room,,CAPITAL,10,5.0,2,1.0,1.0,44.0,1.0,45.401004,-75.673036,2016-05-16 23:55:37.914537
449,5549976,28775277,Private room,,BARRHAVEN,1,,3,1.0,,28.0,3.0,45.273211,-75.778255,2016-05-16 22:50:03.460625
450,5550331,28775277,Entire home/apt,,BARRHAVEN,1,,4,1.0,,119.0,3.0,45.254958,-75.76688,2016-05-16 23:31:15.717555
451,5555950,28805286,Entire home/apt,,SOMERSET,132,5.0,2,1.0,1.0,68.0,1.0,45.41914,-75.687805,2016-05-16 23:51:59.320850
452,5570985,2602285,Entire home/apt,,SOMERSET,8,5.0,2,1.0,1.0,159.0,3.0,45.418902,-75.695801,2016-05-16 23:06:00.648626
453,5572814,3682774,Private room,,CAPITAL,0,,2,1.0,1.0,75.0,1.0,45.403234,-75.69834,2016-05-16 23:53:11.090361
454,5578926,28775277,Private room,,BARRHAVEN,0,,2,1.0,,36.0,2.0,45.2507,-75.73182,2016-05-17 00:07:54.354470
455,5588807,23790114,Private room,,KNOXDALE-MERIVALE,0,,2,1.0,,53.0,1.0,45.347353,-75.70947,2016-05-16 22:49:15.878552
456,5593302,28999963,Entire home/apt,,GLOUCESTER-SOUTHGATE,21,4.5,6,3.0,,92.0,2.0,45.344653,-75.631186,2016-05-16 23:26:49.853893
457,5600717,22964923,Entire home/apt,,ALTA VISTA,0,,4,4.0,,136.0,1.0,45.401504,-75.638475,2016-05-16 23:54:10.312629
458,5604034,29052150,Entire home/apt,,RIDEAU-VANIER,136,4.5,4,1.0,1.0,78.0,1.0,45.432543,-75.691332,2016-05-16 23:25:18.880557
459,5604952,28589916,Private room,,RIDEAU-ROCKCLIFFE,16,5.0,2,1.0,1.0,47.0,1.0,45.427956,-75.656717,2016-05-17 00:15:56.240822
460,5607131,29069336,Entire home/apt,,SOMERSET,1,,2,0.0,1.0,56.0,1.0,45.406759,-75.699679,2016-05-16 23:16:13.279085
461,5649601,23377343,Private room,,KANATA NORTH,3,4.5,2,1.0,1.0,52.0,1.0,45.343906,-75.936381,2016-05-16 22:53:36.716608
462,5672325,6914973,Private room,,SOMERSET,72,4.5,2,1.0,1.0,24.0,1.0,45.411918,-75.693082,2016-05-16 23:23:27.867507
463,5693659,29517490,Shared room,,BARRHAVEN,0,,3,1.0,,60.0,1.0,45.292065,-75.730769,2016-05-17 00:17:42.698128
464,5693897,2704646,Entire home/apt,,RIDEAU-VANIER,24,5.0,2,1.0,1.0,95.0,2.0,45.430365,-75.694626,2016-05-16 23:52:14.086251
465,5718931,29651230,Private room,,RIDEAU-VANIER,20,4.0,2,1.0,,24.0,,45.434966,-75.665648,2016-05-16 23:45:02.259656
466,5743428,29789689,Private room,,ALTA VISTA,13,5.0,1,1.0,1.0,40.0,4.0,45.400229,-75.637736,2016-05-16 23:28:23.586777
467,5746579,29268749,Private room,,BAY,18,5.0,2,1.0,,40.0,2.0,45.368324,-75.798726,2016-05-16 23:00:40.058720
468,5747950,23458538,Private room,,SOMERSET,3,5.0,2,1.0,1.0,60.0,1.0,45.415483,-75.689147,2016-05-16 23:34:29.237284
469,5749832,25539385,Entire home/apt,,CAPITAL,78,5.0,2,0.0,1.0,68.0,2.0,45.400318,-75.686393,2016-05-16 23:00:55.098639
470,5802252,8039127,Private room,,SOMERSET,0,,2,1.0,1.0,24.0,1.0,45.415335,-75.705943,2016-05-16 23:19:30.956658
471,5819455,9776448,Entire home/apt,,CAPITAL,7,5.0,4,2.0,,119.0,3.0,45.407059,-75.677993,2016-05-16 23:50:50.277174
472,5834147,25197613,Private room,,RIDEAU-VANIER,4,5.0,2,1.0,2.0,39.0,1.0,45.427027,-75.681454,2016-05-16 23:01:20.630605
473,5834555,1999974,Private room,,SOMERSET,71,5.0,2,1.0,1.0,49.0,1.0,45.411291,-75.699845,2016-05-16 23:25:10.655813
474,5847993,29448950,Private room,,INNES,34,4.5,3,1.0,1.0,44.0,2.0,45.44833,-75.529472,2016-05-16 23:33:42.658393
475,5851756,25461090,Private room,,RIDEAU-VANIER,11,4.5,2,1.0,1.0,68.0,1.0,45.427366,-75.67576,2016-05-16 23:49:08.590665
476,5860007,30425872,Private room,,BEACON HILL-CYRVILLE,0,,2,1.0,1.0,69.0,1.0,45.421209,-75.632312,2016-05-17 00:19:01.947523
477,5889020,25515453,Private room,,COLLEGE,5,4.5,2,1.0,1.0,32.0,2.0,45.339571,-75.75904,2016-05-17 00:14:51.322458
478,5889651,30208324,Private room,,KANATA SOUTH,0,,2,1.0,1.0,47.0,1.0,45.272945,-75.862817,2016-05-16 22:54:22.158694
479,5889717,23151054,Entire home/apt,,RIVER,0,,6,3.0,2.0,220.0,14.0,45.393384,-75.715175,2016-05-16 23:32:59.661415
480,5893177,30605122,Private room,,RIVER,0,,1,1.0,2.0,56.0,1.0,45.368311,-75.7075,2016-05-16 23:39:16.796736
481,5920742,30745626,Entire home/apt,,KITCHISSIPPI,24,5.0,2,1.0,1.0,76.0,3.0,45.404695,-75.727201,2016-05-16 23:05:52.258820
482,5924541,7354245,Entire home/apt,,SOMERSET,17,4.5,4,2.0,1.0,127.0,2.0,45.410412,-75.698192,2016-05-16 23:15:26.603666
483,5931000,15105809,Entire home/apt,,SOMERSET,38,4.5,9,4.0,,110.0,2.0,45.41064,-75.699244,2016-05-17 00:06:17.980416
484,5954526,30910224,Entire home/apt,,KNOXDALE-MERIVALE,10,5.0,6,3.0,,65.0,3.0,45.359466,-75.713375,2016-05-17 00:04:57.364351
485,5955569,19794609,Entire home/apt,,SOMERSET,32,4.5,4,0.0,1.0,68.0,1.0,45.418927,-75.693256,2016-05-16 23:25:38.680912
486,5991027,5757357,Private room,,RIDEAU-ROCKCLIFFE,72,5.0,4,1.0,1.0,32.0,1.0,45.429421,-75.654026,2016-05-16 23:55:58.854885
487,5991432,9108541,Private room,,RIDEAU-ROCKCLIFFE,11,5.0,2,1.0,,18.0,1.0,45.452543,-75.650606,2016-05-16 22:29:56.113529
488,5991789,31110828,Private room,,SOMERSET,1,,3,1.0,1.0,59.0,2.0,45.408873,-75.695241,2016-05-16 23:17:46.680837
489,6005875,31178131,Private room,,GLOUCESTER-SOUTHGATE,1,,1,1.0,,27.0,20.0,45.373983,-75.643506,2016-05-16 23:59:59.044602
490,6014214,31219085,Private room,,CAPITAL,46,5.0,2,1.0,1.0,28.0,2.0,45.391813,-75.678201,2016-05-16 23:16:53.998629
491,6019636,31247147,Entire home/apt,,RIVER,0,,5,3.0,3.0,199.0,1.0,45.365167,-75.684589,2016-05-17 00:11:32.609151
492,6039370,27752166,Entire home/apt,,SOMERSET,83,5.0,2,0.0,1.0,68.0,2.0,45.409034,-75.709646,2016-05-16 22:47:03.438708
493,6039531,8616502,Entire home/apt,,KITCHISSIPPI,18,3.5,8,3.0,,160.0,1.0,45.404491,-75.721622,2016-05-17 00:13:42.435901
494,6043610,2781154,Private room,,ORLEANS,0,,6,1.0,,88.0,2.0,45.478281,-75.52384,2016-05-16 23:04:12.938646
495,6044891,9382502,Entire home/apt,,BAY,1,,2,1.0,1.0,55.0,1.0,45.379921,-75.772043,2016-05-16 22:35:18.036659
496,6050397,8616502,Private room,,KITCHISSIPPI,2,,4,1.0,,56.0,1.0,45.405274,-75.721498,2016-05-16 22:58:24.666672
497,6051034,16395965,Entire home/apt,,RIDEAU-VANIER,24,5.0,4,2.0,,103.0,2.0,45.434582,-75.689079,2016-05-16 23:31:02.926691
498,6076908,10918952,Entire home/apt,,RIDEAU-VANIER,27,4.5,4,1.0,1.0,110.0,3.0,45.427259,-75.686619,2016-05-16 22:57:44.972711
499,6078912,13734262,Entire home/apt,,ORLEANS,12,5.0,6,3.0,,188.0,1.0,45.482082,-75.478584,2016-05-16 22:32:30.174436
500,6086994,31590128,Entire home/apt,,RIDEAU-VANIER,0,,2,1.0,1.0,56.0,1.0,45.438463,-75.672668,2016-05-16 22:53:31.647043
501,6104723,14474444,Entire home/apt,,RIDEAU-VANIER,13,5.0,2,1.0,1.0,100.0,2.0,45.430122,-75.693326,2016-05-16 23:02:26.563268
502,6105871,31681574,Entire home/apt,,GLOUCESTER-SOUTHGATE,0,,3,1.0,,60.0,1.0,45.367649,-75.642555,2016-05-16 22:37:36.288563
503,6121836,31556447,Private room,,COLLEGE,26,5.0,4,1.0,1.0,60.0,1.0,45.353482,-75.736413,2016-05-16 23:09:18.726255
504,6121861,31556447,Private room,,COLLEGE,41,5.0,2,1.0,1.0,44.0,1.0,45.355707,-75.737004,2016-05-16 23:03:59.736264
505,6121871,31556447,Private room,,COLLEGE,34,5.0,4,1.0,1.0,52.0,1.0,45.354966,-75.738053,2016-05-16 23:24:32.035645
506,6126436,31556447,Private room,,KNOXDALE-MERIVALE,5,4.5,2,1.0,1.0,68.0,1.0,45.35792,-75.737401,2016-05-17 00:08:13.212191
507,6129361,23151054,Entire home/apt,,KITCHISSIPPI,0,,5,3.0,,220.0,14.0,45.394912,-75.717693,2016-05-16 22:44:23.636444
508,6133617,18292018,Entire home/apt,,RIDEAU-VANIER,15,5.0,4,2.0,2.0,160.0,2.0,45.426846,-75.689281,2016-05-16 23:56:32.263423
509,6153530,31920577,Private room,,ALTA VISTA,9,4.5,4,1.0,2.0,52.0,2.0,45.386338,-75.64219,2016-05-16 23:05:26.406560
510,6153741,14484439,Entire home/apt,,RIDEAU-VANIER,10,4.5,4,1.0,1.0,130.0,2.0,45.428621,-75.687796,2016-05-16 22:37:53.662463
511,6164834,18060486,Entire home/apt,,SOMERSET,5,5.0,5,2.0,1.0,116.0,3.0,45.409487,-75.715568,2016-05-16 23:18:32.502674
512,6167465,2485753,Private room,,RIDEAU-VANIER,11,5.0,2,1.0,1.0,36.0,1.0,45.422822,-75.671672,2016-05-16 23:06:47.645069
513,6170228,31920308,Private room,,ALTA VISTA,0,,2,1.0,,44.0,5.0,45.380397,-75.640513,2016-05-16 23:08:54.083994
514,6178598,10811486,Shared room,,CAPITAL,0,,2,1.0,1.0,55.0,1.0,45.408979,-75.678595,2016-05-16 23:37:14.496661
515,6193611,21175516,Entire home/apt,,RIDEAU-VANIER,12,4.5,2,1.0,1.0,95.0,2.0,45.427825,-75.684525,2016-05-16 22:39:43.428477
516,6194931,32125722,Private room,,GLOUCESTER-SOUTHGATE,55,4.5,3,1.0,1.0,46.0,1.0,45.347754,-75.626126,2016-05-16 23:10:21.415309
517,6195739,29651230,Private room,,RIDEAU-VANIER,19,4.5,2,1.0,,24.0,2.0,45.436611,-75.665871,2016-05-16 23:37:46.218648
518,6196621,2485753,Entire home/apt,,RIDEAU-VANIER,20,5.0,4,1.0,1.0,47.0,2.0,45.421297,-75.673121,2016-05-16 22:30:48.522470
519,6197420,7354245,Entire home/apt,,SOMERSET,27,5.0,7,3.0,,150.0,3.0,45.413229,-75.7055,2016-05-16 23:28:20.984816
520,6211333,28397174,Private room,,RIDEAU-VANIER,0,,1,1.0,1.0,40.0,3.0,45.441305,-75.667028,2016-05-16 23:55:10.417177
521,6225884,3228888,Private room,,RIVER,2,,1,1.0,,26.0,3.0,45.358215,-75.681918,2016-05-17 00:01:39.586461
522,6239512,20085560,Shared room,,CAPITAL,42,4.5,2,1.0,1.0,23.0,1.0,45.397648,-75.695189,2016-05-16 23:35:56.467081
523,6242492,32406625,Entire home/apt,,SOMERSET,16,5.0,2,1.0,1.0,115.0,2.0,45.415767,-75.711113,2016-05-16 23:58:29.368734
524,6246415,32432658,Private room,,CAPITAL,1,,2,1.0,,32.0,1.0,45.392489,-75.68698,2016-05-16 23:22:14.674692
525,6258115,4292075,Private room,,CAPITAL,13,5.0,2,1.0,1.0,67.0,2.0,45.409386,-75.688625,2016-05-17 00:13:26.976285
526,6258989,358100,Entire home/apt,,KITCHISSIPPI,78,4.5,4,1.0,1.0,71.0,1.0,45.399332,-75.728839,2016-05-16 23:07:07.364643
527,6261874,31486703,Entire home/apt,,KANATA NORTH,51,5.0,4,2.0,,72.0,1.0,45.320888,-75.894627,2016-05-16 23:18:12.390827
528,6270087,2573284,Entire home/apt,,KITCHISSIPPI,10,4.5,4,2.0,1.0,95.0,,45.401517,-75.717166,2016-05-16 23:48:54.665126
529,6277145,32621354,Private room,,STITTSVILLE-KANATA WEST,4,5.0,2,1.0,,44.0,1.0,45.289889,-75.925216,2016-05-16 22:45:01.248553
530,6287660,25761290,Private room,,RIDEAU-ROCKCLIFFE,13,5.0,2,1.0,1.0,40.0,2.0,45.444111,-75.670759,2016-05-16 23:18:09.560623
531,6290662,24696690,Private room,,RIDEAU-VANIER,0,,1,1.0,1.0,64.0,2.0,45.441341,-75.666904,2016-05-16 23:37:48.638956
532,6290984,20120348,Entire home/apt,,CAPITAL,4,5.0,4,2.0,2.0,88.0,2.0,45.400958,-75.701897,2016-05-16 23:55:46.674035
533,6298485,23801493,Private room,,KITCHISSIPPI,0,,1,1.0,1.0,35.0,1.0,45.378352,-75.765193,2016-05-16 23:34:04.501045
534,6312763,32838271,Private room,,BAY,0,,2,1.0,1.0,160.0,1.0,45.348569,-75.81932,2016-05-16 23:30:51.092622
535,6347002,33059360,Entire home/apt,,SOMERSET,15,5.0,3,2.0,1.0,88.0,3.0,45.413342,-75.703169,2016-05-17 00:02:00.347533
536,6363841,33158457,Entire home/apt,,RIDEAU-VANIER,13,4.5,3,1.0,1.0,64.0,4.0,45.429314,-75.686894,2016-05-16 22:38:42.056866
537,6372772,27700972,Entire home/apt,,RIDEAU-VANIER,6,5.0,4,2.0,1.0,118.0,2.0,45.431404,-75.69385,2016-05-16 23:51:56.613062
538,6377229,25752772,Entire home/apt,,RIDEAU-VANIER,4,3.5,4,1.0,1.0,108.0,3.0,45.427642,-75.679412,2016-05-16 22:38:31.636852
539,6378338,27926983,Entire home/apt,,SOMERSET,107,4.5,7,2.0,1.0,108.0,1.0,45.413436,-75.692701,2016-05-16 23:02:29.726694
540,6385880,33287609,Private room,,STITTSVILLE-KANATA WEST,2,,1,1.0,,40.0,1.0,45.285151,-75.926263,2016-05-17 00:00:28.682941
541,6386016,2596680,Entire home/apt,,SOMERSET,13,5.0,6,2.0,,119.0,2.0,45.418876,-75.683888,2016-05-16 23:27:16.653113
542,6402364,29448950,Private room,,INNES,7,5.0,1,1.0,1.0,35.0,2.0,45.449874,-75.527793,2016-05-17 00:18:40.955982
543,6413515,33451377,Private room,,BARRHAVEN,0,,2,1.0,1.0,44.0,2.0,45.28893,-75.730542,2016-05-16 23:13:54.488650
544,6424695,2819714,Entire home/apt,,KITCHISSIPPI,19,4.5,3,1.0,1.0,56.0,2.0,45.396937,-75.73168,2016-05-16 23:45:32.940848
545,6430320,19290752,Entire home/apt,,RIDEAU-VANIER,34,4.5,2,0.0,1.0,79.0,1.0,45.433095,-75.692163,2016-05-16 23:23:30.805409
546,6431136,25752772,Entire home/apt,,RIDEAU-VANIER,6,4.5,2,0.0,1.0,95.0,3.0,45.427519,-75.679581,2016-05-16 22:38:36.842569
